1248,1128,1,8
2288,256,2,8
1760,752,5,8
624,248,0,8
1280,744,0,8
952,296,0,8
2168,672,3,8
1432,888,4,8
2272,704,3,8
1992,848,0,8
1304,1088,0,8
648,264,0,8
1264,928,5,8
712,680,0,8
1952,1056,1,8
2000,832,1,8
1008,1184,3,8
1176,368,3,8
1856,824,1,8
760,904,3,8
2296,256,2,8
1768,664,1,8
688,888,1,8
1624,272,2,8
1712,600,0,8
1920,320,0,8
1768,488,3,8
2024,280,0,8
2160,672,3,8
712,848,2,8
2088,1136,2,8
2296,704,3,8
600,624,4,8
1288,1200,3,8
1464,520,4,8
856,944,5,8
1240,1120,1,8
2232,408,2,8
1528,472,0,8
1608,264,2,8
984,352,0,8
1784,480,3,8
728,1208,1,8
720,968,1,8
2280,696,3,8
336,344,1,8
592,672,1,8
944,288,0,8
1272,936,5,8
712,664,0,8
1952,1040,1,8
1992,824,1,8
1448,512,4,8
1184,360,3,8
584,376,2,8
744,904,3,8
2240,408,2,8
1040,248,1,8
696,896,1,8
1624,256,2,8
1704,608,0,8
1912,312,0,8
1776,480,3,8
328,536,5,8
752,1208,1,8
712,832,2,8
2080,1128,2,8
2288,696,3,8
1768,760,5,8
840,1056,0,8
1168,376,3,8
1256,264,1,8
2272,856,0,8
2208,312,5,8
768,712,0,8
928,616,5,8
2088,1152,1,8
736,672,1,8
1968,1040,2,8
1096,880,4,8
1008,432,2,8
560,384,2,8
744,920,3,8
864,728,1,8
1776,672,1,8
560,392,0,8
1280,736,1,8
920,592,5,8
1032,920,2,8
2176,672,3,8
704,856,2,8
2072,1136,1,8
2272,696,3,8
1304,1192,0,8
2224,424,2,8
2320,328,1,8
1288,928,5,8
800,1160,0,8
312,936,2,8
1496,632,3,8
1872,960,3,8
1288,1184,0,8
680,984,4,8
624,376,3,8
1168,368,3,8
848,936,5,8
1256,272,1,8
768,904,3,8
2264,840,0,8
1312,1064,0,8
1040,256,1,8
688,896,1,8
608,688,1,8
1624,280,2,8
768,720,0,8
2192,352,3,8
1608,304,0,8
640,256,1,8
2112,1184,3,8
2040,304,1,8
2136,272,1,8
2152,672,3,8
656,912,2,8
1928,1128,0,8
2096,1136,2,8
2120,720,4,8
1296,1200,0,8
1032,592,0,8
1032,904,2,8
792,1168,0,8
608,376,2,8
760,912,3,8
2200,312,5,8
1616,296,0,8
736,1216,1,8
1264,920,5,8
704,976,4,8
560,376,2,8
1032,584,0,8
392,872,0,8
328,528,5,8
2208,296,1,8
1528,464,4,8
728,976,1,8
1480,640,3,8
688,984,4,8
1008,448,2,8
1744,800,3,8
1760,744,5,8
2152,392,2,8
936,592,5,8
832,1040,0,8
1936,1128,0,8
2088,560,3,8
1720,784,1,8
568,368,2,8
1784,656,1,8
1920,552,4,8
320,520,5,8
1784,440,0,8
1536,456,4,8
1072,1120,2,8
1488,648,3,8
1080,864,4,8
1000,456,2,8
2264,848,0,8
1768,736,5,8
784,712,0,8
920,608,5,8
840,1032,0,8
1936,1112,0,8
552,688,5,8
1280,912,5,8
768,912,3,8
616,264,0,8
2104,736,5,8
312,928,2,8
1184,392,3,8
1240,280,1,8
1032,576,0,8
392,880,0,8
960,296,0,8
728,1200,1,8
2144,720,4,8
536,680,5,8
728,968,1,8
704,680,0,8
1944,1056,1,8
616,392,1,8
584,368,2,8
1848,824,1,8
1736,800,3,8
1760,664,1,8
688,880,1,8
2152,400,2,8
1016,352,1,8
936,584,5,8
2032,280,0,8
744,1192,1,8
704,968,1,8
2296,696,3,8
1960,1040,1,8
992,440,2,8
856,728,1,8
616,256,0,8
2096,1168,3,8
1440,880,4,8
2000,840,0,8
1208,392,0,8
704,672,0,8
1296,1184,0,8
1176,384,3,8
1248,1136,1,8
1760,656,1,8
1632,264,2,8
1616,304,0,8
2032,288,1,8
720,840,2,8
2128,720,4,8
1032,896,2,8
352,336,1,8
1016,256,1,8
632,272,1,8
608,640,4,8
1984,832,0,8
1872,840,1,8
872,736,1,8
576,392,0,8
1880,712,5,8
2128,272,0,8
2064,1144,1,8
1840,952,3,8
2320,344,1,8
1544,1152,3,8
1480,632,4,8
1280,1192,0,8
1448,520,4,8
840,944,5,8
2200,1176,3,8
2296,264,2,8
680,888,1,8
1632,272,2,8
1712,608,0,8
1920,312,0,8
1024,888,2,8
2152,688,3,8
696,840,2,8
2208,280,1,8
800,1168,0,8
608,624,5,8
560,368,2,8
624,240,0,8
736,976,1,8
760,896,3,8
2024,272,0,8
2096,560,3,8
1504,632,3,8
2232,400,2,8
704,904,1,8
320,512,5,8
720,960,1,8
584,672,2,8
944,280,0,8
1944,1040,1,8
1072,864,4,8
1184,352,3,8
2216,1160,3,8
2240,400,2,8
1632,256,2,8
1704,616,0,8
1776,472,3,8
848,1032,0,8
720,832,2,8
1760,432,0,8
1288,912,5,8
1264,264,1,8
760,712,0,8
2096,736,5,8
736,680,1,8
1976,1040,2,8
1176,392,3,8
1888,832,1,8
744,928,3,8
872,728,1,8
1776,680,1,8
552,392,0,8
1896,704,5,8
968,296,0,8
328,512,5,8
704,864,2,8
2264,696,3,8
2216,424,2,8
1288,936,5,8
1496,624,3,8
1864,944,3,8
1080,880,4,8
1160,368,3,8
848,928,5,8
776,904,3,8
2312,256,2,8
1040,264,1,8
680,880,2,8
632,232,0,8
1720,592,0,8
1936,320,0,8
2112,1192,3,8
2040,280,0,8
2144,672,3,8
720,856,2,8
2096,1128,2,8
544,688,5,8
1776,440,0,8
352,344,1,8
1616,272,2,8
2088,1144,1,8
1184,384,3,8
568,392,0,8
704,848,2,8
408,720,2,8
1856,952,3,8
1248,272,1,8
608,680,1,8
1024,896,2,8
2208,288,1,8
2032,728,5,8
704,896,1,8
2128,736,5,8
416,728,2,8
1304,1208,3,8
2216,1168,3,8
632,264,0,8
2040,296,1,8
1760,440,0,8
360,344,1,8
1296,752,0,8
1976,840,0,8
552,592,3,8
1888,704,5,8
1432,896,4,8
1296,1088,0,8
1480,648,4,8
1088,880,4,8
2192,1168,3,8
1760,736,5,8
1720,600,0,8
1016,896,2,8
712,856,2,8
1320,768,3,8
2208,1184,3,8
2168,344,2,8
2136,720,4,8
1280,928,5,8
1016,1192,3,8
2304,248,2,8
368,872,0,8
2160,688,3,8
536,688,5,8
536,608,3,8
1416,880,4,8
2032,720,5,8
1784,664,1,8
952,304,0,8
2264,704,3,8
1296,920,5,8
1952,1064,1,8
592,360,2,8
1744,792,3,8
616,680,1,8
1600,296,0,8
2144,264,1,8
712,960,1,8
736,1224,1,8
1760,760,5,8
1016,1184,3,8
664,920,2,8
568,360,2,8
912,600,5,8
2280,688,3,8
704,664,0,8
1448,504,4,8
2256,848,0,8
792,712,0,8
336,536,5,8
2072,1128,2,8
1168,384,3,8
1296,744,1,8
304,928,2,8
1016,432,2,8
560,592,3,8
2176,320,5,8
912,592,5,8
720,1200,1,8
1320,784,3,8
704,688,0,8
1280,1184,0,8
1024,448,3,8
1736,792,3,8
1760,728,5,8
768,728,0,8
944,584,5,8
2144,272,1,8
1920,1128,0,8
720,680,0,8
560,608,3,8
1904,312,0,8
1960,1056,1,8
2248,1184,5,8
1456,504,4,8
1296,1072,0,8
1288,744,0,8
728,1216,1,8
424,720,2,8
2296,240,2,8
1256,920,5,8
1000,424,2,8
1752,752,5,8
336,528,5,8
1320,776,3,8
1264,936,5,8
1864,952,3,8
1176,360,3,8
2272,832,0,8
640,248,0,8
1608,288,0,8
832,1032,0,8
2088,1128,2,8
1768,432,0,8
616,248,0,8
1008,1176,3,8
720,848,2,8
1752,792,3,8
1784,472,3,8
1848,976,3,8
1488,656,3,8
608,360,2,8
2264,856,0,8
1696,608,0,8
328,544,5,8
1752,440,0,8
368,344,1,8
920,616,5,8
312,920,2,8
1008,424,2,8
552,584,3,8
2176,304,5,8
920,584,5,8
728,1192,1,8
1304,1184,0,8
1472,648,4,8
1288,1176,0,8
840,936,5,8
2256,840,0,8
688,904,1,8
1728,600,0,8
936,576,5,8
2136,680,3,8
704,960,1,8
2208,304,2,8
2200,288,1,8
1528,456,4,8
1000,464,2,8
416,704,2,8
2256,1184,5,8
2152,720,4,8
1296,1096,0,8
624,392,1,8
688,872,2,8
752,1192,1,8
1000,1208,3,8
1016,240,1,8
2136,712,4,8
696,672,0,8
1248,1144,1,8
1760,648,1,8
1616,312,0,8
728,840,2,8
360,336,1,8
536,600,3,8
600,640,4,8
1984,824,0,8
1792,664,1,8
944,304,0,8
736,1184,1,8
2216,408,2,8
712,696,0,8
1272,1192,0,8
600,360,2,8
1744,784,3,8
672,888,1,8
1720,608,0,8
2120,1184,3,8
2144,256,1,8
808,1168,0,8
1488,512,4,8
1760,768,5,8
760,888,3,8
1520,640,3,8
2232,392,2,8
904,600,5,8
720,952,1,8
408,736,2,8
1944,1032,1,8
1072,872,4,8
2224,1160,3,8
2248,400,2,8
1632,248,2,8
1904,304,0,8
344,536,5,8
1752,432,0,8
1288,904,5,8
760,720,0,8
2104,1152,2,8
304,936,2,8
1968,832,0,8
1888,824,1,8
872,720,1,8
2184,320,4,8
1896,712,5,8
1424,904,4,8
1320,792,4,8
1288,944,5,8
1888,960,3,8
1272,1184,0,8
640,376,3,8
1032,448,3,8
1264,280,1,8
2320,256,2,8
1040,272,1,8
592,688,1,8
760,728,0,8
1944,320,0,8
2120,1192,3,8
2048,280,0,8
2144,664,3,8
720,864,2,8
2312,696,3,8
416,720,2,8
1312,1080,0,8
320,928,2,8
1880,704,5,8
1552,1152,3,8
1304,1064,0,8
656,920,2,8
1752,800,3,8
1848,968,3,8
608,368,2,8
1000,344,0,8
416,712,2,8
2256,1176,5,8
2176,312,5,8
1312,784,3,8
1856,944,3,8
2304,256,2,8
1928,320,0,8
2216,304,1,8
1016,248,1,8
2232,424,2,8
1848,832,1,8
968,288,0,8
728,664,0,8
1976,1048,2,8
1272,744,1,8
2216,416,2,8
608,400,1,8
1768,672,1,8
2120,1176,3,8
2296,712,3,8
2200,296,1,8
1512,640,3,8
2136,736,5,8
1312,1208,3,8
1768,728,5,8
752,1200,1,8
1312,1096,0,8
1968,840,0,8
1024,576,0,8
1024,920,2,8
2312,328,1,8
632,376,3,8
1760,672,1,8
1024,352,1,8
744,1184,1,8
1192,376,3,8
632,920,2,8
1856,968,3,8
616,672,1,8
2224,288,1,8
1704,592,0,8
560,600,3,8
1952,1112,0,8
1472,640,4,8
1248,280,1,8
776,728,0,8
640,912,2,8
992,432,2,8
1760,488,3,8
712,896,1,8
944,296,0,8
2224,1168,3,8
912,608,5,8
840,1064,0,8
2264,1176,5,8
1240,288,1,8
1280,728,1,8
2064,1136,1,8
1872,952,3,8
2192,1176,3,8
608,696,1,8
2040,312,1,8
2296,688,3,8
1928,552,4,8
648,936,2,8
1880,824,1,8
696,680,0,8
1928,328,0,8
2216,1184,3,8
1216,392,0,8
2304,240,2,8
2040,288,1,8
352,328,1,8
1984,1048,2,8
1272,752,1,8
2264,712,3,8
1960,1064,2,8
832,944,5,8
1632,280,2,8
1024,880,2,8
744,1224,1,8
736,968,1,8
576,360,2,8
2144,736,5,8
936,280,0,8
1184,344,3,8
1768,720,5,8
1768,472,3,8
568,688,5,8
1296,736,1,8
1976,1032,2,8
1232,288,1,8
1264,736,1,8
2264,688,3,8
704,696,1,8
1072,880,4,8
1024,440,3,8
1760,680,1,8
624,232,0,8
952,584,5,8
2152,272,1,8
2104,1128,2,8
1768,296,5,8
1232,264,1,8
1016,440,2,8
936,608,5,8
1776,432,0,8
728,680,1,8
1616,248,2,8
552,680,5,8
2000,824,1,8
1304,1056,0,8
944,592,5,8
2304,704,3,8
1424,888,4,8
600,616,4,8
720,1208,1,8
1952,1032,1,8
1048,248,1,8
760,1208,1,8
768,920,3,8
1968,1032,2,8
864,720,1,8
960,304,0,8
2328,328,1,8
1088,888,4,8
1312,1056,0,8
2200,352,3,8
2152,664,3,8
1840,968,3,8
1064,1120,2,8
1272,912,5,8
2144,712,4,8
616,400,1,8
696,968,1,8
2168,336,2,8
1296,1176,0,8
552,408,1,8
2104,1144,1,8
1016,264,1,8
1880,840,2,8
952,312,0,8
2312,344,1,8
600,400,1,8
2304,264,2,8
1592,296,0,8
2144,688,3,8
1480,520,4,8
2024,264,0,8
1512,472,0,8
2280,680,3,8
1320,1208,4,8
2216,1152,3,8
800,712,0,8
848,1040,1,8
1168,392,3,8
2096,1160,2,8
1024,432,2,8
1024,584,0,8
904,592,5,8
2208,424,2,8
1880,952,3,8
632,368,3,8
1256,288,1,8
1752,728,5,8
768,736,0,8
2104,1192,3,8
752,1184,1,8
1776,448,0,8
408,712,2,8
640,240,0,8
2184,680,3,8
536,696,5,8
2040,720,5,8
1856,808,1,8
2200,304,1,8
664,928,2,8
704,656,0,8
2064,1128,2,8
1312,1104,0,8
1416,896,4,8
720,688,0,8
552,400,0,8
2248,1192,5,8
1288,736,0,8
2224,280,1,8
2000,728,5,8
1704,584,0,8
568,600,3,8
1960,1112,0,8
1464,640,4,8
1176,352,3,8
1744,744,5,8
2088,1120,2,8
1008,1168,3,8
1760,792,3,8
1784,464,3,8
1984,816,1,8
696,912,1,8
632,928,2,8
2264,1184,5,8
552,576,3,8
1288,728,1,8
2056,1136,2,8
1288,1168,0,8
2248,840,0,8
608,704,1,8
928,576,5,8
648,904,2,8
2192,288,1,8
1928,544,4,8
408,704,2,8
1880,816,1,8
1000,1216,3,8
2104,1160,3,8
1840,824,1,8
1768,648,1,8
728,848,2,8
352,320,2,8
592,640,4,8
1792,672,1,8
2120,264,0,8
2208,408,2,8
712,704,0,8
600,352,2,8
664,888,1,8
1920,296,0,8
712,944,2,8
1488,520,4,8
552,360,2,8
736,960,1,8
1520,632,3,8
1520,456,0,8
720,944,1,8
936,288,0,8
1064,872,4,8
2248,856,1,8
1640,248,2,8
1896,304,0,8
352,536,5,8
576,688,4,8
1296,728,1,8
1976,1024,2,8
1896,824,1,8
1896,720,5,8
2256,688,3,8
2208,432,2,8
1288,952,5,8
1888,968,3,8
1272,1176,0,8
1152,360,3,8
1720,792,3,8
1032,272,1,8
592,696,2,8
1728,584,0,8
2128,1192,3,8
2056,280,0,8
2144,656,3,8
720,872,2,8
1296,1192,0,8
552,600,3,8
616,376,2,8
1504,640,3,8
592,624,4,8
648,928,2,8
1880,832,1,8
2096,568,3,8
632,240,0,8
1000,1200,3,8
1944,1048,1,8
2096,1144,1,8
1248,1120,1,8
712,688,0,8
784,720,0,8
1480,512,4,8
1520,472,0,8
584,384,2,8
560,688,5,8
1232,280,1,8
1424,896,4,8
1256,280,1,8
2048,304,1,8
560,400,0,8
576,384,2,8
2008,728,5,8
1208,384,0,8
688,992,4,8
1768,480,3,8
648,256,0,8
2128,744,5,8
696,904,1,8
2216,312,5,8
1032,568,0,8
1296,928,5,8
1048,256,1,8
656,904,2,8
584,624,4,8
1312,792,3,8
1328,768,3,8
1840,832,1,8
2128,712,4,8
1248,1112,1,8
1304,920,5,8
2288,264,2,8
712,952,2,8
672,920,2,8
576,672,2,8
2248,848,0,8
728,832,2,8
744,680,1,8
1024,568,0,8
2216,432,2,8
1152,368,3,8
1760,720,5,8
2056,304,1,8
624,384,1,8
328,944,2,8
2112,744,5,8
1232,272,1,8
792,1152,0,8
2144,392,2,8
704,984,4,8
1792,656,1,8
1008,456,2,8
2288,688,3,8
552,384,2,8
1440,896,4,8
1848,816,1,8
1016,888,2,8
2040,728,5,8
1976,832,0,8
1016,344,1,8
2232,432,2,8
968,280,0,8
608,648,4,8
2256,704,3,8
584,360,2,8
2120,1168,3,8
2192,296,1,8
320,504,5,8
1448,496,4,8
1912,296,0,8
1304,744,1,8
1224,280,1,8
2256,696,3,8
1280,1176,0,8
1752,672,1,8
1936,312,0,8
1912,1128,0,8
1976,848,0,8
360,872,0,8
1784,672,1,8
1016,1176,3,8
336,544,5,8
912,584,5,8
1192,368,3,8
1856,976,3,8
424,728,2,8
1848,936,3,8
1256,936,5,8
2264,832,0,8
656,256,0,8
720,896,1,8
2232,1168,3,8
920,624,5,8
2184,304,5,8
1304,928,5,8
688,912,1,8
2128,680,3,8
1936,552,4,8
2256,1192,5,8
1024,240,1,8
1248,1152,1,8
368,336,1,8
1256,1112,1,8
2272,712,3,8
1960,1072,2,8
1728,608,0,8
744,1232,1,8
1760,776,5,8
2224,392,2,8
576,680,2,8
2224,1152,3,8
1720,616,0,8
728,824,2,8
304,944,2,8
1024,560,0,8
1328,792,5,8
704,704,1,8
648,376,3,8
2328,256,2,8
760,736,0,8
2064,304,1,8
744,1168,2,8
1864,840,1,8
680,976,4,8
696,984,4,8
2280,256,3,8
1488,624,3,8
2184,344,3,8
1256,1128,1,8
1920,560,4,8
744,896,3,8
1160,376,3,8
744,912,3,8
2272,688,3,8
1728,800,3,8
2032,272,0,8
1920,544,4,8
392,888,0,8
1008,896,2,8
1280,936,5,8
2168,688,3,8
1976,1056,2,8
1840,944,3,8
1864,816,1,8
2152,264,1,8
768,896,3,8
2136,744,5,8
592,384,2,8
1776,464,3,8
2088,736,5,8
560,584,3,8
1328,784,4,8
1080,888,4,8
1048,264,1,8
944,576,5,8
2096,1120,2,8
2184,1168,3,8
976,288,0,8
1264,744,1,8
1712,584,0,8
760,1200,1,8
720,1192,1,8
568,608,3,8
624,672,1,8
424,712,2,8
992,424,2,8
1264,944,5,8
2272,824,0,8
648,248,0,8
1792,472,3,8
2224,1176,3,8
2272,1176,5,8
2168,304,5,8
1464,648,4,8
616,696,1,8
2136,672,3,8
1928,560,4,8
1872,824,1,8
2112,1168,3,8
2312,240,2,8
360,328,2,8
1800,664,1,8
2256,712,3,8
1264,1192,0,8
1928,304,0,8
1496,512,4,8
744,968,1,8
2232,384,2,8
928,280,0,8
2240,848,1,8
1712,624,0,8
1752,424,0,8
1984,1032,2,8
1264,728,1,8
2224,432,2,8
1896,960,3,8
640,368,3,8
1048,272,1,8
1736,592,0,8
2056,312,1,8
728,864,2,8
992,1200,3,8
1880,968,3,8
1504,656,3,8
840,1072,0,8
584,632,4,8
1304,792,3,8
1216,384,0,8
1248,1104,1,8
1512,464,0,8
744,688,1,8
1256,736,1,8
1152,376,3,8
2056,296,1,8
2016,288,0,8
2112,752,5,8
560,680,5,8
1304,1048,0,8
2312,704,4,8
712,1208,1,8
1008,336,1,8
2104,752,5,8
1440,888,4,8
1312,1048,0,8
1056,1120,2,8
1976,824,0,8
688,968,1,8
2168,328,2,8
976,280,0,8
600,648,4,8
960,312,0,8
1472,624,4,8
672,896,1,8
2128,1168,3,8
2192,304,1,8
328,504,5,8
960,280,0,8
2240,384,2,8
1992,1040,2,8
904,584,5,8
1280,1168,0,8
1744,728,5,8
2104,1200,3,8
1912,1120,0,8
1008,256,2,8
1784,680,1,8
696,656,0,8
552,696,5,8
1032,344,1,8
544,400,0,8
2216,280,1,8
1696,584,1,8
576,600,3,8
1248,936,5,8
1168,352,3,8
1744,736,5,8
656,248,0,8
728,896,1,8
1976,816,1,8
2232,1160,3,8
624,928,2,8
2272,1184,5,8
560,576,3,8
2048,1136,2,8
1288,1160,0,8
616,704,1,8
2120,680,3,8
2304,680,3,8
1928,536,4,8
1888,816,1,8
2112,1160,3,8
736,848,2,8
592,648,4,8
1792,680,1,8
2272,720,3,8
1968,1072,2,8
1736,776,3,8
664,880,1,8
1024,864,2,8
1496,520,4,8
560,360,2,8
1512,632,3,8
1520,448,0,8
568,680,2,8
2224,1144,3,8
1640,240,2,8
352,544,5,8
1304,728,1,8
1024,416,2,8
1896,728,5,8
1336,792,5,8
1288,960,5,8
1888,976,3,8
656,376,3,8
1272,288,2,8
1032,280,1,8
752,736,0,8
1952,312,1,8
2064,296,1,8
2160,280,1,8
752,1168,2,8
2328,696,3,8
1024,904,2,8
1008,352,0,8
1032,608,0,8
328,520,5,8
2144,680,3,8
560,408,1,8
736,1192,1,8
656,928,2,8
408,728,2,8
2096,1152,1,8
1880,960,3,8
2304,696,3,8
1024,912,2,8
2224,408,2,8
1464,504,4,8
1992,816,1,8
1104,880,4,8
624,368,3,8
400,720,3,8
1016,456,3,8
560,416,1,8
2120,272,0,8
1920,304,0,8
1520,464,0,8
1712,616,0,8
1016,424,2,8
1872,944,3,8
1728,592,0,8
2016,296,0,8
568,416,0,8
1864,824,1,8
2160,392,2,8
1008,344,1,8
384,880,0,8
616,688,1,8
840,1024,1,8
984,440,2,8
344,336,1,8
1472,632,4,8
800,1176,0,8
952,280,0,8
1760,424,0,8
544,392,1,8
1024,456,3,8
2040,272,0,8
1008,248,2,8
1600,288,0,8
560,696,5,8
760,704,0,8
2288,240,2,8
680,992,4,8
1760,496,3,8
912,616,5,8
344,520,5,8
1592,304,0,8
584,616,4,8
1216,400,0,8
536,592,3,8
1312,920,5,8
1024,872,2,8
672,928,2,8
1944,1024,1,8
1760,472,3,8
1024,424,2,8
1296,944,5,8
1272,280,2,8
1944,312,0,8
2320,696,3,8
2144,384,2,8
2152,728,4,8
1936,1136,0,8
592,616,4,8
736,664,1,8
1856,936,3,8
696,848,2,8
1480,656,4,8
1752,656,1,8
1880,720,5,8
784,728,0,8
2224,400,2,8
1640,256,2,8
1960,840,0,8
1504,624,3,8
632,224,0,8
992,344,0,8
1416,872,4,8
400,728,2,8
2304,688,3,8
2232,288,1,8
344,528,5,8
632,912,2,8
1488,664,3,8
1240,296,1,8
2192,1184,3,8
392,720,3,8
1936,328,0,8
1616,320,0,8
2120,280,0,8
2280,264,2,8
552,376,2,8
2144,744,4,8
1768,712,5,8
1304,736,1,8
1424,912,4,8
1264,1184,0,8
1760,712,5,8
2152,280,1,8
1776,728,5,8
848,1064,0,8
648,944,2,8
624,280,1,8
1176,344,3,8
1064,880,4,8
1776,296,5,8
2176,664,3,8
952,592,5,8
1056,248,1,8
376,880,0,8
2208,352,3,8
728,952,1,8
2320,248,2,8
1888,840,2,8
600,392,1,8
800,1184,0,8
2272,680,3,8
1768,424,0,8
2208,416,2,8
768,744,0,8
1032,624,1,8
664,936,2,8
912,576,4,8
1864,976,3,8
1840,936,3,8
1456,640,4,8
2080,1120,2,8
720,888,1,8
904,616,5,8
1000,416,2,8
2056,1128,2,8
920,576,5,8
2184,288,1,8
1880,808,1,8
344,320,2,8
2112,264,0,8
608,352,2,8
1728,616,0,8
544,376,2,8
2224,384,2,8
1056,872,4,8
1896,296,0,8
1984,1024,3,8
336,496,5,8
704,712,1,8
1152,352,3,8
584,696,2,8
2136,1192,3,8
2136,656,3,8
2160,376,2,8
2208,1160,3,8
616,368,3,8
1256,928,5,8
1624,248,2,8
2168,312,5,8
1752,736,5,8
992,456,2,8
1960,1032,1,8
728,656,0,8
1536,1152,3,8
2304,712,3,8
584,680,2,8
720,824,2,8
1776,688,2,8
1160,360,3,8
2048,312,1,8
1000,1192,3,8
792,720,0,8
2072,1120,2,8
624,920,2,8
2008,720,5,8
696,992,4,8
1752,488,3,8
904,608,5,8
1280,720,1,8
1736,600,0,8
576,624,4,8
2136,704,4,8
528,600,3,8
2216,400,2,8
2128,1184,3,8
752,888,3,8
1936,1032,1,8
1904,296,0,8
1968,824,0,8
2216,440,2,8
1032,440,3,8
1952,320,0,8
2112,1128,2,8
1952,1104,0,8
1112,880,4,8
688,680,0,8
616,408,1,8
744,672,1,8
1752,680,1,8
320,944,2,8
2008,824,1,8
712,984,4,8
768,1208,1,8
2336,328,1,8
848,1024,1,8
