64-64
3,39,0,b
3,40,0,b
3,41,0,b
3,42,0,b
3,43,0,b
3,44,0,b
3,45,0,b
3,46,0,b
3,47,0,b
3,48,0,b
3,49,0,b
3,50,1,r
3,51,0,b
3,52,0,b
3,53,0,b
3,54,0,b
3,55,0,b
3,56,0,b
3,57,0,b
3,58,0,b
3,59,1,r
3,60,1,g
3,61,0,b
3,62,1,m
3,63,1,r
4,0,1,r
4,1,1,y
4,2,1,r
4,3,1,r
4,4,1,y
4,5,0,b
4,6,1,g
4,7,0,b
4,8,1,g
4,9,1,m
4,10,0,b
4,11,1,g
4,12,0,b
4,13,1,r
4,14,0,b
4,15,0,b
4,16,0,b
4,17,0,b
4,18,0,b
4,19,0,b
4,20,0,b
4,21,1,m
4,22,0,b
4,23,0,b
4,24,0,b
4,25,0,b
4,26,1,r
4,27,0,b
4,28,0,b
4,29,0,b
4,30,1,g
4,31,0,b
4,32,1,g
4,33,0,b
4,34,0,b
4,35,0,b
4,36,0,b
4,37,0,b
4,38,1,r
4,39,0,b
4,40,1,r
4,41,1,r
4,42,0,b
4,43,1,g
4,44,0,b
4,45,1,y
4,46,0,b
4,47,1,g
4,48,1,m
4,49,0,b
4,50,0,b
4,51,1,r
4,52,0,b
4,53,1,g
4,54,0,b
4,55,1,m
4,56,0,b
4,57,0,b
4,58,0,b
4,59,0,b
4,60,0,b
4,61,0,b
4,62,1,g
4,63,1,r
5,0,1,r
5,1,0,b
5,2,0,b
5,3,0,b
5,4,0,b
5,5,0,b
5,6,0,b
5,7,0,b
5,8,0,b
5,9,0,b
5,10,0,b
5,11,0,b
5,12,0,b
5,13,1,r
5,14,0,b
5,15,1,r
5,16,0,b
5,17,1,g
5,18,0,b
5,19,1,y
5,20,0,b
5,21,0,b
5,22,1,r
5,23,0,b
5,24,1,r
5,25,0,b
5,26,0,b
5,27,0,b
5,28,0,b
5,29,0,b
5,30,0,b
5,31,0,b
5,32,0,b
5,33,0,b
5,34,0,b
5,35,1,r
5,36,0,b
5,37,0,b
5,38,0,b
5,39,0,b
5,40,0,b
5,41,0,b
5,42,0,b
5,43,0,b
5,44,0,b
5,45,0,b
5,46,0,b
5,47,0,b
5,48,0,b
5,49,0,b
5,50,0,b
5,51,0,b
5,52,0,b
5,53,1,r
5,54,0,b
5,55,1,r
5,56,0,b
5,57,1,o
5,58,0,b
5,59,1,r
5,60,1,r
5,61,0,b
5,62,1,m
5,63,1,r
6,0,1,r
6,1,1,g
6,2,1,r
6,3,1,g
6,4,0,b
6,5,1,m
6,6,0,b
6,7,1,g
6,8,1,r
6,9,0,b
6,10,1,g
6,11,0,b
6,12,0,b
6,13,0,b
6,14,0,b
6,15,1,r
6,16,0,b
6,17,0,b
6,18,0,b
6,19,0,b
6,20,1,r
6,21,0,b
6,22,0,b
6,23,0,b
6,24,1,g
6,25,0,b
6,26,0,b
6,27,1,g
6,28,0,b
6,29,1,m
6,30,0,b
6,31,1,r
6,32,0,b
6,33,1,r
6,34,0,b
6,35,0,b
6,36,0,b
6,37,1,g
6,38,0,b
6,39,1,r
6,40,0,b
6,41,1,y
6,42,0,b
6,43,1,r
6,44,0,b
6,45,1,r
6,46,0,b
6,47,0,b
6,48,1,r
6,49,0,b
6,50,0,b
6,51,1,g
6,52,0,b
6,53,0,b
6,54,0,b
6,55,1,r
6,56,0,b
6,57,0,b
6,58,0,b
6,59,0,b
6,60,0,b
6,61,0,b
6,62,0,b
6,63,1,r
7,0,1,r
7,1,0,b
7,2,0,b
7,3,0,b
7,4,0,b
7,5,1,g
7,6,0,b
7,7,0,b
7,8,0,b
7,9,0,b
7,10,1,g
7,11,0,b
7,12,1,r
7,13,0,b
7,14,1,r
7,15,0,b
7,16,1,r
7,17,0,b
7,18,1,g
7,19,0,b
7,20,0,b
7,21,0,b
7,22,1,m
7,23,0,b
7,24,0,b
7,25,0,b
7,26,0,b
7,27,1,r
7,28,0,b
7,29,0,b
7,30,0,b
7,31,1,r
7,32,0,b
7,33,1,m
7,34,0,b
7,35,1,r
7,36,0,b
7,37,0,b
7,38,0,b
7,39,1,r
7,40,0,b
7,41,1,r
7,42,0,b
7,43,0,b
7,44,0,b
7,45,0,b
7,46,0,b
7,47,1,r
7,48,0,b
7,49,0,b
7,50,1,r
7,51,0,b
7,52,0,b
7,53,1,r
7,54,0,b
7,55,0,b
7,56,0,b
7,57,1,r
7,58,0,b
7,59,0,b
7,60,1,r
7,61,1,r
7,62,1,o
7,63,1,r
8,0,1,r
8,1,1,g
8,2,0,b
8,3,1,g
8,4,0,b
8,5,0,b
8,6,0,b
8,7,1,r
8,8,1,r
8,9,0,b
8,10,1,g
8,11,0,b
8,12,0,b
8,13,0,b
8,14,0,b
8,15,0,b
8,16,0,b
8,17,0,b
8,18,1,m
8,19,0,b
8,20,1,r
8,21,0,b
8,22,0,b
8,23,0,b
8,24,1,g
8,25,0,b
8,26,0,b
8,27,0,b
8,28,0,b
8,29,1,m
8,30,1,r
8,31,0,b
8,32,0,b
8,33,0,b
8,34,0,b
8,35,0,b
8,36,1,r
8,37,0,b
8,38,1,r
8,39,0,b
8,40,0,b
8,41,0,b
8,42,0,b
8,43,0,b
8,44,1,r
8,45,0,b
8,46,1,r
8,47,0,b
8,48,1,r
8,49,0,b
8,50,1,y
8,51,0,b
8,52,0,b
8,53,1,g
8,54,0,b
8,55,1,m
8,56,0,b
8,57,0,b
8,58,1,m
8,59,0,b
8,60,0,b
8,61,0,b
8,62,0,b
8,63,1,r
9,0,1,r
9,1,0,b
9,2,0,b
9,3,1,r
9,4,0,b
9,5,1,r
9,6,0,b
9,7,0,b
9,8,0,b
9,9,0,b
9,10,0,b
9,11,0,b
9,12,1,g
9,13,0,b
9,14,0,b
9,15,1,g
9,16,0,b
9,17,1,m
9,18,0,b
9,19,0,b
9,20,0,b
9,21,0,b
9,22,1,r
9,23,0,b
9,24,0,b
9,25,0,b
9,26,1,g
9,27,0,b
9,28,0,b
9,29,0,b
9,30,0,b
9,31,0,b
9,32,0,b
9,33,0,b
9,34,1,r
9,35,0,b
9,36,0,b
9,37,0,b
9,38,0,b
9,39,1,r
9,40,1,m
9,41,0,b
9,42,1,r
9,43,0,b
9,44,1,m
9,45,0,b
9,46,1,o
9,47,0,b
9,48,1,r
9,49,0,b
9,50,0,b
9,51,0,b
9,52,0,b
9,53,0,b
9,54,0,b
9,55,0,b
9,56,0,b
9,57,0,b
9,58,0,b
9,59,0,b
9,60,1,o
9,61,1,r
9,62,1,m
9,63,1,r
10,0,1,r
10,1,1,m
10,2,0,b
10,3,0,b
10,4,0,b
10,5,0,b
10,6,0,b
10,7,1,r
10,8,1,m
10,9,0,b
10,10,1,r
10,11,0,b
10,12,0,b
10,13,1,y
10,14,0,b
10,15,1,r
10,16,0,b
10,17,1,m
10,18,0,b
10,19,0,b
10,20,1,m
10,21,1,r
10,22,0,b
10,23,0,b
10,24,0,b
10,25,1,g
10,26,0,b
10,27,0,b
10,28,1,r
10,29,0,b
10,30,0,b
10,31,1,r
10,32,0,b
10,33,1,m
10,34,0,b
10,35,0,b
10,36,1,r
10,37,0,b
10,38,0,b
10,39,0,b
10,40,0,b
10,41,0,b
10,42,0,b
10,43,0,b
10,44,0,b
10,45,0,b
10,46,0,b
10,47,0,b
10,48,0,b
10,49,0,b
10,50,0,b
10,51,1,g
10,52,0,b
10,53,1,m
10,54,1,m
10,55,0,b
10,56,1,g
10,57,1,r
10,58,0,b
10,59,1,g
10,60,0,b
10,61,0,b
10,62,0,b
10,63,1,r
11,0,1,r
11,1,0,b
11,2,0,b
11,3,0,b
11,4,1,r
11,5,0,b
11,6,0,b
11,7,0,b
11,8,0,b
11,9,0,b
11,10,0,b
11,11,0,b
11,12,0,b
11,13,0,b
11,14,0,b
11,15,0,b
11,16,0,b
11,17,0,b
11,18,1,m
11,19,0,b
11,20,0,b
11,21,0,b
11,22,0,b
11,23,1,r
11,24,0,b
11,25,0,b
11,26,0,b
11,27,0,b
11,28,0,b
11,29,0,b
11,30,1,r
11,31,0,b
11,32,0,b
11,33,0,b
11,34,0,b
11,35,0,b
11,36,1,y
11,37,0,b
11,38,1,g
11,39,0,b
11,40,1,g
11,41,1,r
11,42,1,o
11,43,0,b
11,44,1,r
11,45,1,r
11,46,0,b
11,47,1,r
11,48,1,r
11,49,0,b
11,50,0,b
11,51,0,b
11,52,0,b
11,53,0,b
11,54,0,b
11,55,0,b
11,56,0,b
11,57,0,b
11,58,0,b
11,59,0,b
11,60,0,b
11,61,1,g
11,62,1,m
11,63,1,r
12,0,1,r
12,1,0,b
12,2,1,g
12,3,0,b
12,4,1,r
12,5,0,b
12,6,1,r
12,7,0,b
12,8,0,b
12,9,1,r
12,10,0,b
12,11,1,r
12,12,0,b
12,13,1,r
12,14,0,b
12,15,1,g
12,16,0,b
12,17,0,b
12,18,0,b
12,19,0,b
12,20,1,r
12,21,1,m
12,22,0,b
12,23,1,r
12,24,0,b
12,25,1,r
12,26,0,b
12,27,0,b
12,28,1,r
12,29,0,b
12,30,1,y
12,31,0,b
12,32,1,r
12,33,0,b
12,34,0,b
12,35,0,b
12,36,0,b
12,37,0,b
12,38,1,g
12,39,0,b
12,40,0,b
12,41,0,b
12,42,0,b
12,43,0,b
12,44,0,b
12,45,0,b
12,46,0,b
12,47,0,b
12,48,0,b
12,49,0,b
12,50,1,r
12,51,0,b
12,52,0,b
12,53,1,g
12,54,1,r
12,55,0,b
12,56,1,g
12,57,1,g
12,58,0,b
12,59,1,m
12,60,0,b
12,61,0,b
12,62,0,b
12,63,1,r
13,0,1,r
13,1,0,b
13,2,1,r
13,3,0,b
13,4,1,r
13,5,0,b
13,6,0,b
13,7,1,g
13,8,0,b
13,9,0,b
13,10,0,b
13,11,0,b
13,12,0,b
13,13,0,b
13,14,0,b
13,15,0,b
13,16,0,b
13,17,1,m
13,18,0,b
13,19,0,b
13,20,0,b
13,21,0,b
13,22,0,b
13,23,0,b
13,24,0,b
13,25,0,b
13,26,1,g
13,27,0,b
13,28,0,b
13,29,0,b
13,30,0,b
13,31,0,b
13,32,0,b
13,33,1,r
13,34,1,r
13,35,0,b
13,36,1,g
13,37,0,b
13,38,0,b
13,39,0,b
13,40,1,g
13,41,0,b
13,42,0,b
13,43,1,r
13,44,0,b
13,45,1,r
13,46,1,g
13,47,0,b
13,48,1,m
13,49,0,b
13,50,0,b
13,51,1,r
13,52,0,b
13,53,0,b
13,54,0,b
13,55,0,b
13,56,0,b
13,57,0,b
13,58,0,b
13,59,0,b
13,60,1,g
13,61,0,b
13,62,0,b
13,63,1,r
14,0,1,r
14,1,0,b
14,2,0,b
14,3,0,b
14,4,1,r
14,5,0,b
14,6,0,b
14,7,0,b
14,8,0,b
14,9,0,b
14,10,1,m
14,11,0,b
14,12,1,g
14,13,0,b
14,14,1,g
14,15,1,r
14,16,0,b
14,17,0,b
14,18,0,b
14,19,1,o
14,20,1,r
14,21,1,g
14,22,0,b
14,23,0,b
14,24,1,r
14,25,0,b
14,26,0,b
14,27,0,b
14,28,0,b
14,29,1,r
14,30,1,r
14,31,0,b
14,32,1,r
14,33,0,b
14,34,0,b
14,35,0,b
14,36,0,b
14,37,1,o
14,38,0,b
14,39,0,b
14,40,0,b
14,41,1,r
14,42,0,b
14,43,0,b
14,44,0,b
14,45,0,b
14,46,0,b
14,47,0,b
14,48,1,r
14,49,0,b
14,50,0,b
14,51,0,b
14,52,0,b
14,53,1,r
14,54,0,b
14,55,1,g
14,56,0,b
14,57,1,m
14,58,1,r
14,59,0,b
14,60,0,b
14,61,0,b
14,62,1,g
14,63,1,r
15,0,1,r
15,1,0,b
15,2,1,r
15,3,0,b
15,4,0,b
15,5,0,b
15,6,1,r
15,7,0,b
15,8,1,r
15,9,0,b
15,10,0,b
15,11,0,b
15,12,1,r
15,13,0,b
15,14,0,b
15,15,0,b
15,16,0,b
15,17,1,r
15,18,0,b
15,19,0,b
15,20,0,b
15,21,0,b
15,22,0,b
15,23,1,r
15,24,0,b
15,25,0,b
15,26,0,b
15,27,1,g
15,28,0,b
15,29,0,b
15,30,0,b
15,31,0,b
15,32,0,b
15,33,0,b
15,34,1,y
15,35,0,b
15,36,0,b
15,37,0,b
15,38,0,b
15,39,1,r
15,40,0,b
15,41,0,b
15,42,1,r
15,43,0,b
15,44,1,r
15,45,0,b
15,46,0,b
15,47,0,b
15,48,0,b
15,49,0,b
15,50,1,r
15,51,0,b
15,52,1,m
15,53,0,b
15,54,0,b
15,55,0,b
15,56,0,b
15,57,0,b
15,58,0,b
15,59,0,b
15,60,1,r
15,61,0,b
15,62,1,g
15,63,1,r
16,0,1,r
16,1,0,b
16,2,1,r
16,3,0,b
16,4,1,g
16,5,0,b
16,6,0,b
16,7,0,b
16,8,0,b
16,9,0,b
16,10,1,m
16,11,1,g
16,12,0,b
16,13,1,r
16,14,0,b
16,15,1,y
16,16,0,b
16,17,0,b
16,18,0,b
16,19,1,r
16,20,1,g
16,21,0,b
16,22,0,b
16,23,1,r
16,24,0,b
16,25,1,m
16,26,0,b
16,27,1,r
16,28,0,b
16,29,1,r
16,30,1,o
16,31,0,b
16,32,1,g
16,33,0,b
16,34,1,y
16,35,0,b
16,36,1,r
16,37,1,m
16,38,0,b
16,39,0,b
16,40,0,b
16,41,0,b
16,42,1,m
16,43,0,b
16,44,1,r
16,45,0,b
16,46,1,r
16,47,1,r
16,48,0,b
16,49,0,b
16,50,0,b
16,51,0,b
16,52,0,b
16,53,0,b
16,54,1,r
16,55,0,b
16,56,1,g
16,57,0,b
16,58,1,m
16,59,0,b
16,60,0,b
16,61,0,b
16,62,0,b
16,63,1,r
17,0,1,r
17,1,0,b
17,2,0,b
17,3,0,b
17,4,1,o
17,5,0,b
17,6,1,r
17,7,0,b
17,8,1,g
17,9,0,b
17,10,0,b
17,11,0,b
17,12,0,b
17,13,0,b
17,14,0,b
17,15,0,b
17,16,0,b
17,17,0,b
17,18,1,r
17,19,0,b
17,20,0,b
17,21,0,b
17,22,0,b
17,23,1,m
17,24,0,b
17,25,0,b
17,26,0,b
17,27,0,b
17,28,0,b
17,29,0,b
17,30,0,b
17,31,0,b
17,32,0,b
17,33,0,b
17,34,1,g
17,35,0,b
17,36,0,b
17,37,0,b
17,38,0,b
17,39,1,r
17,40,0,b
17,41,0,b
17,42,0,b
17,43,0,b
17,44,0,b
17,45,0,b
17,46,0,b
17,47,0,b
17,48,0,b
17,49,1,r
17,50,1,m
17,51,0,b
17,52,1,r
17,53,0,b
17,54,1,r
17,55,0,b
17,56,1,g
17,57,0,b
17,58,0,b
17,59,0,b
17,60,1,y
17,61,1,r
17,62,1,g
17,63,1,r
18,0,1,r
18,1,0,b
18,2,1,r
18,3,0,b
18,4,1,m
18,5,0,b
18,6,1,o
18,7,0,b
18,8,0,b
18,9,0,b
18,10,1,g
18,11,0,b
18,12,1,r
18,13,0,b
18,14,1,r
18,15,1,r
18,16,1,r
18,17,0,b
18,18,0,b
18,19,0,b
18,20,1,r
18,21,1,r
18,22,0,b
18,23,0,b
18,24,0,b
18,25,1,m
18,26,0,b
18,27,1,y
18,28,1,r
18,29,0,b
18,30,1,r
18,31,1,r
18,32,0,b
18,33,0,b
18,34,0,b
18,35,0,b
18,36,1,r
18,37,1,m
18,38,0,b
18,39,1,r
18,40,0,b
18,41,1,r
18,42,0,b
18,43,1,g
18,44,0,b
18,45,1,y
18,46,0,b
18,47,0,b
18,48,0,b
18,49,0,b
18,50,0,b
18,51,0,b
18,52,1,g
18,53,0,b
18,54,0,b
18,55,0,b
18,56,0,b
18,57,0,b
18,58,1,g
18,59,0,b
18,60,0,b
18,61,0,b
18,62,0,b
18,63,1,r
19,0,1,r
19,1,0,b
19,2,1,o
19,3,0,b
19,4,0,b
19,5,0,b
19,6,0,b
19,7,0,b
19,8,0,b
19,9,1,g
19,10,0,b
19,11,1,r
19,12,0,b
19,13,0,b
19,14,0,b
19,15,0,b
19,16,0,b
19,17,1,r
19,18,0,b
19,19,1,g
19,20,0,b
19,21,0,b
19,22,1,r
19,23,1,o
19,24,0,b
19,25,0,b
19,26,0,b
19,27,0,b
19,28,0,b
19,29,0,b
19,30,0,b
19,31,0,b
19,32,0,b
19,33,1,r
19,34,0,b
19,35,1,r
19,36,0,b
19,37,0,b
19,38,0,b
19,39,0,b
19,40,0,b
19,41,0,b
19,42,0,b
19,43,1,r
19,44,0,b
19,45,0,b
19,46,1,g
19,47,1,o
19,48,0,b
19,49,1,r
19,50,0,b
19,51,0,b
19,52,0,b
19,53,0,b
19,54,0,b
19,55,1,r
19,56,1,g
19,57,0,b
19,58,0,b
19,59,0,b
19,60,1,g
19,61,0,b
19,62,1,g
19,63,1,r
20,0,1,r
20,1,0,b
20,2,0,b
20,3,0,b
20,4,1,g
20,5,1,r
20,6,0,b
20,7,1,r
20,8,0,b
20,9,0,b
20,10,0,b
20,11,1,r
20,12,0,b
20,13,1,r
20,14,0,b
20,15,1,y
20,16,0,b
20,17,0,b
20,18,0,b
20,19,0,b
20,20,0,b
20,21,0,b
20,22,0,b
20,23,0,b
20,24,0,b
20,25,1,r
20,26,0,b
20,27,0,b
20,28,0,b
20,29,1,r
20,30,1,m
20,31,1,r
20,32,0,b
20,33,0,b
20,34,0,b
20,35,1,r
20,36,0,b
20,37,1,m
20,38,0,b
20,39,1,r
20,40,0,b
20,41,1,r
20,42,0,b
20,43,1,r
20,44,0,b
20,45,0,b
20,46,0,b
20,47,0,b
20,48,0,b
20,49,0,b
20,50,0,b
20,51,1,o
20,52,0,b
20,53,1,g
20,54,0,b
20,55,0,b
20,56,0,b
20,57,0,b
20,58,1,r
20,59,0,b
20,60,0,b
20,61,0,b
20,62,1,m
20,63,1,r
21,0,1,r
21,1,0,b
21,2,1,r
21,3,0,b
21,4,0,b
21,5,0,b
21,6,0,b
21,7,0,b
21,8,0,b
21,9,1,r
21,10,0,b
21,11,0,b
21,12,0,b
21,13,0,b
21,14,0,b
21,15,1,m
21,16,0,b
21,17,1,y
21,18,1,r
21,19,1,g
21,20,0,b
21,21,1,r
21,22,0,b
21,23,1,r
21,24,0,b
21,25,0,b
21,26,1,r
21,27,0,b
21,28,1,r
21,29,0,b
21,30,0,b
21,31,0,b
21,32,0,b
21,33,1,r
21,34,0,b
21,35,0,b
21,36,0,b
21,37,1,m
21,38,0,b
21,39,0,b
21,40,0,b
21,41,0,b
21,42,0,b
21,43,0,b
21,44,0,b
21,45,1,g
21,46,0,b
21,47,1,y
21,48,0,b
21,49,1,r
21,50,0,b
21,51,0,b
21,52,0,b
21,53,0,b
21,54,1,o
21,55,0,b
21,56,1,g
21,57,0,b
21,58,1,y
21,59,0,b
21,60,1,r
21,61,0,b
21,62,0,b
21,63,1,r
22,0,1,r
22,1,0,b
22,2,1,r
22,3,0,b
22,4,1,y
22,5,0,b
22,6,0,b
22,7,1,r
22,8,0,b
22,9,1,r
22,10,0,b
22,11,1,r
22,12,0,b
22,13,1,r
22,14,0,b
22,15,0,b
22,16,0,b
22,17,0,b
22,18,0,b
22,19,0,b
22,20,0,b
22,21,1,r
22,22,0,b
22,23,1,r
22,24,0,b
22,25,0,b
22,26,0,b
22,27,0,b
22,28,0,b
22,29,0,b
22,30,0,b
22,31,1,r
22,32,0,b
22,33,1,g
22,34,0,b
22,35,1,r
22,36,0,b
22,37,0,b
22,38,0,b
22,39,0,b
22,40,1,r
22,41,0,b
22,42,1,r
22,43,1,r
22,44,0,b
22,45,1,r
22,46,0,b
22,47,0,b
22,48,0,b
22,49,0,b
22,50,1,g
22,51,0,b
22,52,1,r
22,53,0,b
22,54,0,b
22,55,0,b
22,56,0,b
22,57,0,b
22,58,0,b
22,59,0,b
22,60,0,b
22,61,1,m
22,62,1,o
22,63,1,r
23,0,1,r
23,1,0,b
23,2,0,b
23,3,0,b
23,4,0,b
23,5,1,g
23,6,0,b
23,7,1,g
23,8,0,b
23,9,0,b
23,10,0,b
23,11,0,b
23,12,0,b
23,13,0,b
23,14,0,b
23,15,1,o
23,16,1,g
23,17,0,b
23,18,1,r
23,19,1,o
23,20,0,b
23,21,0,b
23,22,0,b
23,23,0,b
23,24,1,y
23,25,0,b
23,26,1,r
23,27,0,b
23,28,1,o
23,29,1,g
23,30,0,b
23,31,0,b
23,32,0,b
23,33,0,b
23,34,0,b
23,35,0,b
23,36,1,r
23,37,0,b
23,38,0,b
23,39,1,r
23,40,0,b
23,41,0,b
23,42,0,b
23,43,0,b
23,44,0,b
23,45,1,r
23,46,0,b
23,47,1,g
23,48,0,b
23,49,1,g
23,50,0,b
23,51,0,b
23,52,0,b
23,53,0,b
23,54,1,r
23,55,0,b
23,56,1,r
23,57,0,b
23,58,1,g
23,59,1,r
23,60,0,b
23,61,0,b
23,62,0,b
23,63,1,r
24,0,1,r
24,1,0,b
24,2,1,r
24,3,0,b
24,4,0,b
24,5,0,b
24,6,0,b
24,7,0,b
24,8,0,b
24,9,0,b
24,10,1,g
24,11,1,r
24,12,1,r
24,13,0,b
24,14,0,b
24,15,0,b
24,16,0,b
24,17,0,b
24,18,0,b
24,19,0,b
24,20,0,b
24,21,1,r
24,22,1,r
24,23,0,b
24,24,0,b
24,25,0,b
24,26,0,b
24,27,0,b
24,28,0,b
24,29,0,b
24,30,0,b
24,31,0,b
24,32,1,r
24,33,0,b
24,34,1,r
24,35,0,b
24,36,1,g
24,37,0,b
24,38,1,g
24,39,0,b
24,40,1,r
24,41,1,r
24,42,0,b
24,43,1,r
24,44,0,b
24,45,0,b
24,46,0,b
24,47,0,b
24,48,0,b
24,49,0,b
24,50,0,b
24,51,1,r
24,52,1,r
24,53,0,b
24,54,0,b
24,55,0,b
24,56,1,g
24,57,0,b
24,58,0,b
24,59,0,b
24,60,0,b
24,61,1,r
24,62,0,b
24,63,1,r
25,0,1,r
25,1,1,g
25,2,0,b
25,3,1,r
25,4,0,b
25,5,1,m
25,6,0,b
25,7,1,g
25,8,1,r
25,9,0,b
25,10,0,b
25,11,0,b
25,12,0,b
25,13,1,r
25,14,1,g
25,15,0,b
25,16,0,b
25,17,0,b
25,18,0,b
25,19,1,g
25,20,0,b
25,21,0,b
25,22,0,b
25,23,0,b
25,24,1,m
25,25,0,b
25,26,1,r
25,27,0,b
25,28,1,r
25,29,1,r
25,30,0,b
25,31,0,b
25,32,1,r
25,33,0,b
25,34,0,b
25,35,0,b
25,36,0,b
25,37,0,b
25,38,0,b
25,39,0,b
25,40,0,b
25,41,0,b
25,42,0,b
25,43,0,b
25,44,0,b
25,45,0,b
25,46,1,r
25,47,1,g
25,48,0,b
25,49,1,g
25,50,0,b
25,51,0,b
25,52,0,b
25,53,0,b
25,54,1,r
25,55,0,b
25,56,0,b
25,57,1,r
25,58,0,b
25,59,1,r
25,60,0,b
25,61,1,r
25,62,0,b
25,63,1,r
26,0,1,r
26,1,0,b
26,2,0,b
26,3,0,b
26,4,0,b
26,5,0,b
26,6,0,b
26,7,0,b
26,8,0,b
26,9,0,b
26,10,0,b
26,11,1,o
26,12,0,b
26,13,0,b
26,14,0,b
26,15,0,b
26,16,1,g
26,17,1,m
26,18,0,b
26,19,0,b
26,20,0,b
26,21,1,r
26,22,0,b
26,23,1,m
26,24,0,b
26,25,0,b
26,26,0,b
26,27,0,b
26,28,0,b
26,29,0,b
26,30,1,r
26,31,0,b
26,32,0,b
26,33,0,b
26,34,1,r
26,35,0,b
26,36,0,b
26,37,1,r
26,38,0,b
26,39,1,r
26,40,0,b
26,41,1,r
26,42,0,b
26,43,1,m
26,44,1,r
26,45,0,b
26,46,0,b
26,47,0,b
26,48,0,b
26,49,0,b
26,50,1,r
26,51,0,b
26,52,1,g
26,53,0,b
26,54,0,b
26,55,0,b
26,56,0,b
26,57,1,r
26,58,0,b
26,59,1,r
26,60,0,b
26,61,1,m
26,62,0,b
26,63,1,r
27,0,1,r
27,1,1,o
27,2,1,g
27,3,1,r
27,4,1,r
27,5,0,b
27,6,0,b
27,7,1,r
27,8,0,b
27,9,1,g
27,10,0,b
27,11,0,b
27,12,0,b
27,13,1,g
27,14,0,b
27,15,0,b
27,16,0,b
27,17,0,b
27,18,0,b
27,19,1,r
27,20,0,b
